Número de concesión|Tipo de documento|Número de solicitud|Fecha de presentación|Fecha de concesión|Clasificación CIP|Título|Resumen|Inventor(es)|Titular
Gaceta: Patentes, Registros de Modelos de Utilidad y de Diseños Industriales Volúmen: Julio de 2014
321509|Patente|MX/a/2010/012360|10/11/2010|29/05/2014|<i>G01R27/00</i> <b>(2006-01)</b>; <i>G01R21/133</i> <b>(2006-01)</b>; <i>G01R29/24</i> <b>(2006-01)</b>; <i>G01R31/00</i> <b>(2006-01)</b>|SIMULADOR DE CARGAS RESIDENCIALES PARA LA EVALUACION DE UN GENERADOR DE CELDAS DE COMBUSTIBLE.|Simulador de cargas residenciales para la evaluación de un generador de celdas de combustible u otro sistema de generación de corriente eléctrica, caracterizado porque comprende los siguientes componentes, un control lógico con circuitos digitales que determinan la carga que deberá ser demandada, acoplado a un banco de resistencias que consumen y disipan la potencia proporcionada por la celda de combustible ó el generador eléctrico y que comprende además un circuito de control que consta de líneas digitales de entrada, por medio de las cuales y a través de una computadora, se ejerce el control para un banco de resistencias y porque las líneas de salida digital, corresponden a cada uno de los transistores contenidos en el banco de resistencias y funcionan como compuertas lógicas y porque los valores de resistencias se seleccionan en función de la capacidad y resolución requerida por el sistema y que comprende un control programable que convierte la información de los perfiles de carga en señales enviadas digitalmente a los transistores que funcionan como interruptores que modifican la configuración del banco de resistencias.|ULISES CANO CASTILLO [MX]; Cuernavaca, Morelos, 62490, MX|INSTITUTO DE INVESTIGACIONES ELECTRICAS [MX]; Cuernavaca, Morelos, 62490, MX|
321866|Patente|MX/a/2012/001928|14/02/2012|11/07/2014|<i>C22B3/04</i> <b>(2006-01)</b>; <i>C22B13/00</i> <b>(2006-01)</b>; <i>C22B19/00</i> <b>(2006-01)</b>; <i>C22B26/20</i> <b>(2006-01)</b>; <i>C22B47/00</i> <b>(2006-01)</b>|RECUPERACION SELECTIVA DE LIXIVIADO DE MINERALES A PARTIR DE MENAS COMPUESTAS.|Carbonatos de calcio (Ca), de manganeso (Mn) y de magnesio (Mg) más minerales de sulfuro de plomo (Pb) y cinc (Zn) en un anfitrión permeable, mena triturada, concentrados o como solución de residuos de descarga de extracción y selectivos (in-situ o ex-situ) con un ácido seleccionado, e.g. ácido acético para extraer Ca, Mn, y Mg seguido por sales oxidantes multivalentes, e.g. sales férricas para extraer Pb y Zn, secuencialmente. Para la lixiviación in-situ, se ha identificado una interrelación entre presión, temperatura, profundidad de blanco y la concentración del lixiviado tal que se realice lixiviado de carbonato de forma que evite la descarga de gas bióxido de carbono (CO2), de esa manera obturando avenidas de permeabilidad de la roca hospedera para imposibilitar más lixiviado. Esto requiere controlar la velocidad de lixiviado de ácido acético para estar al paso con la disponibilidad de solución para disolver el CO2 descargado resultante. El lixiviado de sulfuro se conduce posteriormente en el hospedero agotado de carbonato. Los dos lixiviados resultantes son químicamente tratados para recuperar selectivamente los minerales extraídos como productos industriales listos, de valor añadido. El método in situ es particularmente ventajoso en la preparación de los productos de manganeso de alta pureza necesarios para baterías de ión litio, porque evita que pueda suceder la ocurrencia de partículas metálicas muy finas en los productos durante la explotación minera convencional. En forma alterna, las etapas in situ de recuperación pueden ser empleadas independientemente; todo de una manera ambientalmente amistosa.|ROBERT A. GEISLER [CA]; MADHAV P. DAHAL [CA]; Toronto, Ontario, M29 1A7, CA|YAVA TECHNOLOGIES INC.* [CA]; Toronto, Ontario, M8V 2W7, CA|
321867|Patente|MX/a/2012/005046|27/04/2012|11/07/2014|<i>H04W76/04</i> <b>(2009-01)</b>; <i>H04W48/10</i> (2009-01); <i>H04W48/12</i> (2009-01)|METODOS Y ARREGLOS PARA LA INFORMACION DEL SISTEMA DE MULTIPLES CELULAS AGREGADAS EN UN SISTEMA INALAMBRICO DE COMUNICACIONES.|La presente invención se refiere a métodos y arreglos en un sistema inalámbrico de comunicaciones que soporta agregado de portadores y que comprende una estación base de radio configurada para difundir la información del sistema en al menos dos células. El método para el equipo de usuario comprende recibir (410) la información de configuración para un agregado de las al menos dos células, desde la estación base de radio, identificar (420) una primera de las al menos dos células, con base en una regla de configuración que la primera de las al menos dos células tiene un estado que es diferente del estado de las células restantes, y leer (430) la información del sistema difundida solo en la célula identificada. El método también puede comprender, obedecer (440) uno o más parámetros obtenidos desde la información del sistema leída.|MATS SÅGFORS [FI]; ROBERT BALDEMAIR [AT]; MAGNUS STATTIN [SE]; Kyrkslätt, FI-02400, FI|TELEFONAKTIEBOLAGET L M ERICSSON (PUBL) [SE]; Stockholm, SE-164 83, SE|
321868|Patente|MX/a/2011/003102|23/03/2011|11/07/2014|<i>G06F17/00</i> <b>(2006-01)</b>|SUSCRIPCION DE DATOS.|Un método para administrar datos del campo petrolífero con base en uno o más elementos de suscripción. El método incluye recibir los elementos de suscripción que tienen un área de interés, uno o más tipos de datos y uno o más requerimientos del conjunto de datos. El área de interés incluye una o más propiedades geográficas que corresponden a los datos del campo petrolífero, y los requerimientos del conjunto de datos definen cómo se deben presentar los datos del campo petrolífero. Después de recibir los elementos de suscripción, el método envía los elementos de suscripción a un motor de la base de datos. El método posteriormente recibe los datos del campo petrolífero a partir del motor de la base de datos tal que los datos del campo petrolífero corresponden a los elementos de suscripción.|DAG HEGGELUND [US]; PAUL GALINSKI [US]; Houston, Texas, 77065, US|NETWORK TECHNOLOGIES LIMITED [BM]; Church Street, Hamilton, HM CX, BM|
321869|Patente|MX/a/2012/000781|16/01/2012|11/07/2014|<i>B42D15/00</i> <b>(2006-01)</b>|METODO PARA LA PRODUCCION DE UN ELEMENTO DE CAPAS MULTIPLES, Y ELEMENTO DE CAPAS MULTIPLES.|La invención se refiere a un método para producir un elemento (100) de capas múltiples, así como a un elemento (100) de capas múltiples, producido mediante dicho método. Un estrato (3) decorativo se forma sobre y/o dentro de un estrato (1) de soporte. Dicho estrato (3) decorativo tiene una primera región (8) y una segunda región (9). Cuando se ve de manera perpendicular al plano del estrato (1) de soporte, el estrato (3) decorativo tiene en la primera transmitancia en la primera región (8) y una segunda transmitancia región que es mayor a la primera transmitancia en la segunda región (9). Una capa (5) que se va a estructurar y una capa protectora fotoactivable se colocan sobre el primer lado (11) del estrato (1) de soporte. El estrato (3) decorativo se utiliza como una máscara de exposición cuando la capa protectora se expone a través del estrato (3) decorativo. La al menos una capa (5) a estructurarse y la capa protectora se estructuran en registro utilizando procesos de estructuración sincronizados.|RENÉ STAUB [CH]; LUDWIG BREHM [DE]; Adelsdorf, 91325, DE|LEONHARD KURZ STIFTUNG & CO. KG [DE]; Fürth, 90763, DE|
321870|Patente|MX/a/2011/013713|15/12/2011|11/07/2014|<i>B29C45/14</i> <b>(2006-01)</b>; <i>B29C43/18</i> <b>(2006-01)</b>; <i>B32B27/08</i> <b>(2006-01)</b>; <i>B32B27/28</i> (2006-01); <i>B32B27/36</i> (2006-01); <i>B32B7/06</i> <b>(2006-01)</b>; <i>B44C1/16</i> <b>(2006-01)</b>|CUERPO DE MULTIPLES CAPAS.|La invención se refiere a un cuerpo de múltiples capas (100) para producir un artículo de plástico decorado (50) que tiene una superficie de alivio (40). El cuerpo de múltiples capas (100) comprende una película de alivio (1) que tiene una primera película de vehículo (2) y una capa estructural (3) dispuesta en un lado de la primera película de vehículo (2). El cuerpo de múltiples capas (100) además comprende una película de múltiples capas (5) teniendo una segunda película de vehículo (10) y por lo menos una capa decorativa (12, 14). La capa estructural (3) se dispone entonces entre la primera película de vehículo (2) y la segunda película de vehículo (10). El cuerpo de múltiples capas (100) comprende además un cuerpo de película (19) que comprende la película de alivio (1) que puede separare de por lo menos una capa decorativa (12, 14) y por lo menos una capa decorativa (12, 14) se implementa deformablemente por la capa estructural (3) forma como una estructura en relieve. La invención se refiere además a un método para producir dicho cuerpo de múltiples capas (100) y dos métodos para producir un artículo de plástico decorado (5) que comprende un alivio de superficie (40) usando dicho cuerpo de múltiples capas.|JÜRGEN SCHMIDT [DE]; GERT JUNGMANN [DE]; JURI ATTNER [DE]; Roth, 91154, DE|LEONHARD KURZ STIFTUNG & CO. KG [DE]; Fürth, 90763, DE|
321871|Patente|MX/a/2013/015117|12/06/2008|11/07/2014|<i>H04H60/33</i> <b>(2008-01)</b>; <i>H04B7/00</i> (2006-01)|SISTEMAS Y METODOS PARA MEDIR INALAMBRICAMENTE DISPOSITIVOS AUDIOVISUALES.|Se describen sistemas y métodos de ejemplo para medir inalámbricamente dispositivos de audio/visuales (A/V) Un método del ejemplo descrito recibe el contenido de medios de un dispositivo de fuente de A/V, incrusta una cobertura de video en el contenido de medios recibido inalámbricamente, y transmite inalámbricamente el contenido de medios y la cobertura de video al dispositivo de A/V inalámbrico. El método del ejemplo recibe inalámbricamente información de identificación de audiencia en respuesta a la cobertura de video transmitido, y recibe inalámbricamente información de comportamiento de la audiencia.|ARUN RAMASWAMY [US]; Tampa, FL, 33626, US|NIELSEN MEDIA RESEARCH, INC. [US]; New York, NY 10003, US|
321872|Patente|MX/a/2013/005980|28/05/2013|11/07/2014|<i>G08G1/16</i> <b>(2006-01)</b>; <i>B60R1/00</i> <b>(2006-01)</b>; <i>G06T7/00</i> <b>(2006-01)</b>|SISTEMA DE DETECCION DE OBJETO ESTACIONARIO PERIODICO Y METODO DE DETECCION DE OBJETO ESTACIONARIO PERIODICO.|Se proporciona un dispositivo de detección de objeto estacionario periódico, el cual: extrae, a partir de los datos de imagen de una región predeterminada de una imagen de vista a ojo de pájaro, un punto de característica de un objeto tridimensional para cada una de múltiples áreas pequeñas incluidas en la región predeterminada; calcula los datos de forma de onda correspondientes a la distribución de los puntos de característica en la región predeterminada en la imagen de vista a ojo de pájaro; y determina si cada objeto tridimensional que tiene el punto de característica extraído respectivo es un candidato de objeto estacionario periódico, con base en si las piezas de información del máximo de los datos de forma de onda son iguales a o mayores que un valor de umbral predeterminado.|SHINYA TANAKA [JP]; YASUHISA HAYAKAWA [JP]; CHIKAO TSUCHIYA [JP]; HIROYUKI FURUSHOU [JP]; OSAMU FUKATA [JP]; Atsugi-shi, Kanagawa, 243-0123, JP|NISSAN MOTOR CO., LTD. [JP]; Yokohama-shi, Kanagawa, 221-0023, JP|
321873|Patente|MX/a/2012/014594|12/12/2012|11/07/2014|<i>C22C38/00</i> <b>(2006-01)</b>; <i>C21D9/46</i> <b>(2006-01)</b>; <i>C22C38/38</i> <b>(2006-01)</b>; <i>C22C38/58</i> <b>(2006-01)</b>; <i>C23C2/28</i> <b>(2006-01)</b>|ARTICULO MOLDEADO Y ESTAMPADO EN CALIENTE, PROCESO PARA PRODUCCION DE PLACA DE ACERO PARA ESTAMPADO EN CALIENTE, Y PROCESO PARA PRODUCCION DE UN ARTICULO MOLDEADO Y ESTAMPADO EN CALIENTE.|Un artículo moldeado estampado en caliente que comprende, % en masa, 0.20 a 0.35% de C, 0.1 a 0.5% de Si, por lo menos un elemento seleccionado de Mn y Cr en una cantidad total de 1 a 3%, 0.005 a 0.06% de Al, 0.002 a 0.1% de Ti, 0.002 a 0.1% de Nb, 0.003 a 0.007% de 0, 0.015% o menos de p 0.01% o menos de S, 0.004% o menos de N, y el resto elaborado por Fe e impurezas inevitables, en donde la relación dimensional de la longitud de un grano de austenita previa en la dirección de laminado en la que la dirección de espesor es 1.3 a 2.5 inclusive, el grano de austenita previa tiene un diámetro de partícula promedio de 6 pm o menos, la martensita está contenida en una proporción de 98% o más, y la resistencia a la tracción es 1470 MPa o más.|KAORU KAWASAKI [JP]; KOHICHI SANO [JP]; YOSHIHITO SEKITO [JP]; Chiyoda-ku, Tokio, 100-8071, JP|NIPPON STEEL & SUMITOMO METAL CORPORATION.* [JP]; Chiyoda-ku, Tokio, Japon, 100-8071, JP|
321874|Patente|MX/a/2009/002515|06/03/2009|11/07/2014|<i>C09K3/00</i> <b>(2006-01)</b>|COMPOSICION TIPO AZEOTROPO DE 2-CLORO-3,3,3-TRIFLUOROPROPENO (HCFC-1233XF) Y FLUORURO DE HIDROGENO (HF).|Se proporcionan composiciones azeotrópicas y tipo azeátropo de 2-cloro-3,3,3-trifluoropropeno (HCFO-1233xf) y fluoruro de hidrógeno (HF). Composiciones azeotrópicas y tipo azeátropo como estas son útiles como productos intermedios en la producción de 2,3,3,3- tetrafluoropropeno (HFO-1234yf).|HANG T. PHAM [US]; RAJIV R. SINGH [US]; DANIEL C. MERKEL [US]; KONSTANTIN A. POKROVSKI [RU]; HSUEHSUNG TUNG [US]; Amherst, NY, 14228, US|HONEYWELL INTERNATIONAL, INC. [US]; Morristown, New Jersey, 07962, US|
321875|Patente|MX/a/2009/006851|23/06/2009|11/07/2014|<i>A61K31/7072</i> <b>(2006-01)</b>|COMPUESTOS Y COMPOSICIONES FARMACEUTICAS PARA EL TRATAMIENTO DE INFECCIONES VIRALES.|Se proporcionan aquí compuestos, composiciones y métodos para el tratamiento de padecimientos del hígado, incluyendo infecciones por HCV y/o infecciones por HBV. Específicamente, se describen los compuestos y las composiciones de derivados de nucleósidos que se pueden administrar ya sea solos o en combinación con otros agentes anti-virales.|JEAN-PIERRE SOMMADOSSI [FR]; GILLES GOSSELIN [FR]; CLAIRE PIERRA [FR]; CHRISTIAN PERIGAUD [FR]; SUZANNE PEYROTTES [FR]; Cambridge, MA, 02138, US|IDENIX PHARMACEUTICALS, INC. [US]; CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE [FR]; L'UNIVERSITE MONTPELLIER II [FR]; Cambridge, MA, 02139, US|
321876|Patente|MX/a/2008/010187|08/08/2008|11/07/2014|<i>A61K31/343</i> <b>(2006-01)</b>; <i>A61K31/404</i> <b>(2006-01)</b>; <i>A61K31/4184</i> <b>(2006-01)</b>; <i>A61K31/4192</i> <b>(2006-01)</b>; <i>A61K31/4196</i> <b>(2006-01)</b>; <i>A61K31/423</i> <b>(2006-01)</b>; <i>A61K31/4245</i> <b>(2006-01)</b>; <i>A61K31/426</i> <b>(2006-01)</b>; <i>A61K31/4355</i> <b>(2006-01)</b>; <i>A61K31/4365</i> <b>(2006-01)</b>; <i>A61K31/437</i> <b>(2006-01)</b>; <i>A61K31/4439</i> <b>(2006-01)</b>; <i>A61K31/4525</i> <b>(2006-01)</b>; <i>A61K31/454</i> <b>(2006-01)</b>; <i>A61K31/4709</i> <b>(2006-01)</b>|TRATAMIENTO DE DISTROFIA MUSCULAR DE DUCHENNE.|Se describen compuestos de fórmula (1): A1, A2, A3 y A4, los cuales pueden ser iguales o diferentes, representan N ó CR1 X es un grupo divalente seleccionado de O, S(O)n, C=W, NR4, NC(=O)R5 y CR6R7, W es O, S, NR20, Y es N ó CR6, uno de los radicales R4, R5, R6, R8, R9 y NR20 representa -L-R3, en el cual L es un enlace sencillo o un grupo ligador, además, R1, R3-R9, que pueden ser iguales o diferentes, independientemente representan hidrógeno o un sustituyente, y R20 representa hidrógeno, hidroxilo, alquilo opcionalmente sustituido por arilo, alcoxi opcionalmente sustituido por arilo, arilo, CN, alcoxi opcionalmente sustituido, ariloxi opcionalmente sustituido, alcanoilo opcionalmente sustituido, aroilo opcionalmente sustituido, NO2, NR30R31, en los cuales R30 y R31, los cuales pueden ser iguales o diferentes, representan hidrógeno, alquilo opcionalmente sustituido ó arilo opcionalmente sustituido; además, uno de R30 y R31 puede representar alcanoilo opcionalmente sustituido ó aroilo opcionalmente sustituido, n representa un entero de 0 a 2, además, cuando un par adyacente de A1-A4 cada uno representa CR1, entonces los átomos de carbono contiguos, junto con sus sustituyentes, pueden formar un anillo B, cuando X es CR6R7, R6 y R7, junto con el átomo de carbono al que están unidos, pueden formar un anillo C, o una sal aceptada para uso farmacéutico de éstos, en la fabricación de un medicamento para el tratamiento terapéutico y/o profiláctico de distrofia muscular de Duchenne, distrofia muscular de Becker ó caquexia.|GRAHAM MICHAEL WYNNE.* [GB]; RICHARD STORER [GB]; STEPHEN PAUL WREN [GB]; PETER DAVID JOHNSON [GB]; DAMIEN PRICE [GB]; OLIVIER DE MOOR [FR]; GARY NUGENT [GB]; ANDREW MULVANEY [GB]; RICHARD JOSEPH PYE [GB]; COLIN RICHARD DORGAN [GB]; Abingdon, Oxfordshire, OX14 4RY, GB|SUMMIT CORPORATION PLC [GB]; Abingdon, Oxfordshire, OX14 4RY, GB|
321877|Patente|MX/a/2011/012370|18/11/2011|11/07/2014|<i>B04B1/20</i> <b>(2006-01)</b>; <i>B04B7/08</i> <b>(2006-01)</b>|UN DECANTADOR CENTRIFUGO Y UN TRANSPORTADOR SIN FIN.|Se describe un decantador centrífugo para separar un material suministrado en una fase ligera y una fase pesada, que consiste en un tazón alargado, arreglado para girar alrededor de su eje longitudinal, el tazón tiene una cámara de separación con una pared en circunferencia, un transportador sin fin (3) está dispuesto en la cámara de separación y es coaxial con el tazón, el transportador sin fin consiste en un eje del transportador (14). El eje del transportador tiene una parte cuerpo de acero tubular, longitudinal (18) y una rastra transportadora de acero helicoidal (15) unida a la parte cuerpo de acero tubular. El eje del transportador además tiene un cuerpo longitudinal externo que se extiende de forma coaxial en relación con la parte cuerpo de acero tubular, longitudinal. El cuerpo longitudinal interno (19) se extiende a través de al menos una parte del cuerpo de acero tubular y está hecho de un primer material, como puede ser epoxi reforzado con fibra de carbono cuyo módulo específico es más grande que el módulo específico del material acero de la parte cuerpo de acero tubular.|ERLAND GRØNNEGAARD [DK]; Rødovre, DK-2610, DK|ALFA LAVAL CORPORATE AB [SE]; Lund, S-22100, SE|
321878|Patente|MX/a/2011/003644|05/04/2011|11/07/2014|<i>C21B13/00</i> <b>(2006-01)</b>; <i>C21B13/02</i> <b>(2006-01)</b>|PROCESO PARA PRODUCCION DE HIERRO REDUCIDO DIRECTO.|La presente invención se refiere a un proceso para la reducción directa de mineral de hierro realizada por medio de una planta que comprende un horno gravitacional (2) que tiene por lo menos una zona de reducción de mineral de hierro (8) en la parte superior de la misma, y por lo menos una zona de depósito de carbono (9) y una zona de enfriamiento de producto de metal reducido (10) en la parte inferior de la misma y medios para alimentar una mezcla de gas reducido en el reactor que corresponde a la zona de reducción, medios para reciclar el gas de escape o salida del rector del reactor a un gas sintético y mezclar el gas reciclado con gas natural para formar una mezcla de gas de reducción. De acuerdo con la invención en un primer paso de reformación (5) el monóxido de carbono CO sin reaccionar y vapor presente en el gas de salida del reactor se reforman a dióxido de carbono e hidrógeno siguiendo la reacción de cambio de gases CO + H2O = CO2 + H2, en un paso de reforma secundario en el que el gas de salida del reactor deshidratado que comprende principalmente dióxido de carbono e hidrógeno se procesa para remover dióxido de carbono y en una tercera separación física del paso de reformación de nitrógeno y óxido de carbono CO del gas sintético de reducción se lleva a cabo para disminuir los niveles de CO y cualesquiera otros gases existentes en el gas reciclado al nivel mas inferior posible de manera que el gas de reducción reciclado está tan cercano a hidrógeno puro H2 como sea posible.|KLAUS KNOP [DE]; STEN ÅNGSTRÖM [SE]; Sulzburg, D-79295, DE|LUOSSAVAARA-KIIRUNAVAARA AB [SE]; Luleå, S-971 28, SE|
321879|Patente|MX/a/2012/005347|07/05/2012|11/07/2014|<i>A61K31/4178</i> <b>(2006-01)</b>; <i>A61K31/473</i> <b>(2006-01)</b>; <i>A61K31/496</i> <b>(2006-01)</b>; <i>A61K31/573</i> <b>(2006-01)</b>; <i>A61K45/06</i> <b>(2006-01)</b>; <i>A61P1/08</i> <b>(2006-01)</b>|COMPOSICIONES PARA TRATAR NAUSEA Y VOMITO CENTRALMENTE MEDIADOS.|Se proveen composiciones y métodos para tratar o prevenir náusea y vómito en pacientes que pasan por quimioterapia, radioterapia o cirugía.|DANIELE BONADEO [IT]; FABIO TRENTO [IT]; GIORGIA ROSSI [IT]; ROBERTA CANNELA [IT]; RICARDO BRAGLIA [CH]; SERGIO CANTOREGGI [CH]; Pare Como, I-22020, IT|HELSINN HEALTHCARE S.A. [CH]; Lugano, CH-6912, CH|
321880|Patente|MX/a/2012/012040|16/10/2012|11/07/2014|<i>A61K9/70</i> <b>(2006-01)</b>; <i>A61K31/557</i> <b>(2006-01)</b>; <i>A61K47/34</i> <b>(2006-01)</b>; <i>A61P27/02</i> <b>(2006-01)</b>|REDUCCION DE PRESION INTRAOCULAR CON IMPLANTES BIMATOPROST INTRACAMERALES.|La presente invención proporciona un método para tratar una afección ocular en un ojo de un paciente, caracterizado porque comprende la etapa de colocar un implante biodegradable en un ojo del paciente, el implante comprende una prostamida y una matriz polimérica biodegradable que libera el fármaco a una velocidad eficaz para la liberación sostenida de una cantidad de prostamida del implante para proporcionar uan cantidad de la prostamida eficaz para prevenir o reducir un síntoma de una afección ocular ojo, caracterizado porque la afección ocular es PIO elevada y el implante se coloca en una ubicación intracameral para dilatar los canales de flujo del ojo que emanan del canal de Schlemm.|PATRICK M. HUGHES [US]; JAMES A. BURKE [US]; MICHAEL R. ROBINSON [US]; Aliso Viejo, California, 92656, US|ALLERGAN, INC. [US]; Irvine, California, 92612, US|
321881|Patente|MX/a/2007/009679|10/08/2007|11/07/2014|<i>A47K10/42</i> <b>(2006-01)</b>; <i>B65D5/72</i> <b>(2006-01)</b>; <i>B65D83/00</i> <b>(2006-01)</b>|SURTIDOR CON ABERTURA DE RANURA.|Un surtidor incluye una abertura de ranura colocada en una pared de surtido centrada entre dos paredes de extremo, mientras está colocada a una distancia de una de las paredes laterales. La abertura de ranura tiene una longitud de aproximadamente 20% a aproximadamente 50% de un ancho de productos de hojas individuales. Una segunda abertura está colocada en una de las paredes laterales, y es suficientemente grande para permitir que los productos de hoja sean agarrados por uno o varios dedos de una mano humana desde arriba de la segunda abertura con el objeto de pasar los productos de hojas individuales al menos parcialmente a través de la abertura de ranura.|KIP K. DECKER [US]; EDWARD G. WAGNER [US]; CAROLYN C. BYL [US]; Atlanta, Georgia, 30308, US|GEORGIA-PACIFIC CONSUMER PRODUCTS LP [US]; Atlanta, Georgia, 30303, US|
321882|Patente|MX/a/2010/006738|17/06/2010|11/07/2014|<i>A01N43/36</i> <b>(2006-01)</b>; <i>A61K31/40</i> <b>(2006-01)</b>|INHIBIDORES DE PROTEASA DEL VIRUS DE LA HEPATITIS C (HCV) Y USOS DE LOS MISMOS.|La presente invención se refiere a compuestos, composiciones de los mismos farmacéuticamente aceptables, y métodos para usar los mismos.|ARTHUR F. KLUGE [US]; RUSSELL C. PETTER. [US]; DEQIANG NIU [US]; JUSWINDER SINGH [GB]; LIXIN QIAO [US]; Lincoln, Massachusetts, 01773, US|AVILA THERAPEUTICS, INC. [US]; Waltham, Massachusetts, 02453-8425, US|
321883|Patente|MX/a/2010/006736|17/06/2010|11/07/2014|<i>A01N43/36</i> <b>(2006-01)</b>; <i>A61K31/40</i> <b>(2006-01)</b>|INHIBIDORES DE PROTEASA DEL VIRUS DE LA HEPATITIS C (HCV) Y USOS DE LOS MISMOS.|La presente invención se refiere a compuestos, composiciones de los mismos farmacéuticamente aceptables, y métodos para usar los mismos.|ARTHUR F. KLUGE [US]; DEQIANG NIU [US]; JUSWINDER SINGH [GB]; LIXIN QIAO [US]; SHOMIR GHOSH [US]; RUSSELL C. PETTER [US]; Lincoln, Massachusetts, 01773, US|AVILA THERAPEUTICS, INC. [US]; Waltham, Massachusetts, 02453-8425, US|
321884|Patente|MX/a/2013/006660|12/06/2013|11/07/2014|<i>H03F1/22</i> <b>(2006-01)</b>; <i>H03F1/34</i> <b>(2006-01)</b>; <i>H03F3/45</i> <b>(2006-01)</b>|AMPLIFICADOR DE RUIDO BAJO.|Un amplificador de ruido bajo que comprende al menos un transistor (Ts1; Ts2) amplificador configurada en una fuente común para recibir una señal (RFin) de entrada a una terminal de compuerta y proporcionar una señal amplificada a una terminal drenador y al menos una trayectoria dispuesta para acoplar una parte de la señal amplificada de vuelta a la terminal de compuerta y que comprende una impedancia de retroalimentación. El amplificador de ruido bajo comprende un transformador elevador de auto-acoplamiento que tiene al menos un devanado (Lp) primario conectados a una tensión (Vdd) de alimentación y la terminal de compuerta de al menos un transistor de amplificación y al menos un auto-acoplado devanado (Lf1; Lf2) inductor secundario dispuesto en el camino de realimentación. El amplificador de ruido bajo proporciona una mejor supresión de la interferencia fuera de banda y al mismo tiempo tiene un ancho de banda que coincide con la entrada más amplia, ganancia de conversión buena y la figura de ruido buena sin incrementar el consumo de energía.|FENGHAO MU [SE]; Hjärup, SE-24563, SE|TELEFONAKTIEBOLAGET L M ERICSSON (PUBL) [SE]; Stockholm, SE-164 83, SE|
321885|Patente|MX/a/2012/002801|09/10/2009|11/07/2014|<i>H04N7/24</i> <b>(2011-01)</b>|METODO Y APARATO DE CODIFICACION Y DECODIFICACION DE IMAGEN DE MULTIPLES VISTAS.|Se proporciona un método y aparato de codificación y de decodificación de una imagen de múltiples vistas. El método de codificación de una imagen de múltiples vistas incluye determinar si cada una de las imágenes incluidas en las secuencias de imagen de múltiples vistas es una imagen de referencia representada por otras imágenes incluidas en las secuencias de imagen de múltiples vistas para la predicción entre vistas, y codificar las imágenes utilizando al menos una de la predicción entre vistas y la predicción temporal en función del resultado de la determinación, con lo cual, se codifica y decodifica, de manera eficiente, la imagen de múltiples vistas a una alta velocidad.|JONG-BUM CHOI [KR]; WOO-SUNG SHIM [KR]; HAK-SUP SONG [KR]; YOUNG-HO MOON [KR]; Yangju-si, Gyeonggi-do, 482-050, KR|SAMSUNG ELECTRONICS CO., LTD.* [KR]; Suwon-si, Gyeonggi-do, 442-742, KR|
321886|Patente|MX/a/2013/000075|07/01/2013|11/07/2014|<i>B29C44/12</i> <b>(2006-01)</b>; <i>F16L59/14</i> <b>(2006-01)</b>|METODO PARA MANUFACTURAR UNA TUBERIA AISLADA USANDO UNA BOLSA.|La presente invención se refiere a un método para manufacturar un tubo aislado que comprende un tubo interno, un material de aislamiento y un alojamiento. El método de manufactura de la presente invención se refiere en particular al proceso de moldeo de un material de aislamiento en el tubo interno, que comprende el paso de cubrir el tubo interno con una bolsa cerrada con extremos abiertos y subsiguientemente insertando el tubo interno cubierto de la bolsa en un molde. Después, el material de aislamiento se inyecta en un estado líquido en el molde entre el tubo interno y la bolsa. El material de aislamiento en un estado líquido después de la inyección iniciará a expandirse y finalmente a solidificarse. Durante estos procesos, la bolsa se presiona hacia la pared interna del molde.|KNUD HJORT JENSEN [DK]; Nykøbing Mors, DK-7900, DK|LOGSTOR A/S [DK]; Løgstør, DK-9670, DK|
321887|Patente|MX/a/2013/003213|21/03/2013|11/07/2014|<i>H04N21/41</i> <b>(2011-01)</b>; <i>G05B11/01</i> (2006-01); <i>H04M1/725</i> <b>(2006-01)</b>; <i>H04N21/436</i> <b>(2011-01)</b>|SISTEMA DE CONTROL MULTIMEDIA PROGRAMABLE TENIENDO UN CONTROL REMOTO TÁCTIL.|Se proporciona un control remoto para su uso junto con un dispositivo electrónico portátil. El control remoto está configurado de tal manera que está adaptado para acoplarse al mismo, un dispositivo de control portátil tanto mecánica como eléctricamente. El dispositivo de control portátil está configurado para recibir señales desde el control remoto en base a las pulsaciones de botón por el usuario. El control remoto está configurado con un conjunto de botones de superficie mejorados que proporcionan un usuario con retroalimentación táctil, permitiendo que el usuario experimente una sensación táctil al pulsar los botones. El dispositivo de control remoto y el dispositivo portátil de comunicación inalámbrica están acoplados de manera bidireccional a un controlador multimedia programable. El controlador multimedia programable se interconecta con muchos componentes proporcionando así audio, video, telefonía, datos, seguridad, partes accionadas a motor y relé. El control remoto y el dispositivo portátil de comunicación permiten a un usuario hacer selecciones sobre los componentes que están en interfaz con el PMC. Un segundo receptor redundante inalámbrico dedicado proporciona una interfaz secundaria entre el componente y el dispositivo de comunicación portátil.|MICHAEL C. SILVA [US]; MICHAEL E. NOONAN [US]; PETER H. CORSINI [US]; TIMOTHY R. LOCASCIO [US]; East Sandwich, MA, 02537, US|SAVANT SYSTEMS LLC [US]; Osterville, MA, 02655, US|
